order_id,customer_id,order_date,category,brand,quantity,unit_price,discount,shipping_fee,total_amount,payment_method,order_status,review_score,returned
1315337,806649,2021-04-07,Home,Philips,4,766.44,0.0,15.63,3081.39,Bank Transfer,Delivered,5.0,Yes
1687353,898035,2024-05-16,Clothing,Adidas,1,836.33,15.0,13.32,724.2,Bank Transfer,Processing,4.0,Yes
5172982,859500,2021-12-15,Electronics,Samsung,3,347.7,,22.98,1066.08,Apple Pay,Cancelled,4.0,Yes
9090091,780928,2025-11-20,Beauty,L'Oreal,5,511.61,15.0,16.23,2190.57,Google Pay,Delivered,3.0,No
2720162,243229,2024-08-21,Clothing,Zara,3,151.39,10.0,13.72,422.47,Card,Shipped,5.0,No
1360589,178835,2022-02-22,Home,Philips,3,540.89,20.0,19.54,1317.68,Apple Pay,Shipped,3.0,No
7764204,624677,2023-07-05,Electronics,Apple,2,572.02,5.0,7.97,1094.81,Card,Delivered,,No
9587050,491881,2022-07-01,Beauty,Nivea,2,674.3,0.0,14.57,1363.17,Google Pay,Shipped,3.0,Yes
6368719,700391,2022-07-22,Books,Penguin,3,875.58,20.0,23.65,2125.04,Apple Pay,Shipped,1.0,Yes
4506353,944605,2021-04-27,Sports,Wilson,4,323.28,20.0,19.86,1054.36,Apple Pay,Cancelled,1.0,No
6576418,426370,2021-05-18,Electronics,Sony,5,999.3,5.0,17.5,4764.18,Card,Delivered,3.0,
5507495,558405,2022-02-16,Clothing,Zara,5,263.66,10.0,13.78,1200.25,Bank Transfer,Returned,3.0,N
8488820,627467,2024-06-07,Pet,Purina,3,146.02,20.0,8.94,359.39,Google Pay,Cancelled,3.0,No
8753207,810161,2025-08-13,Home,IKEA,1,429.48,,0.28,429.76,Bank Transfer,Delivered,3.0,No
5202827,474151,2022-09-17,Clothing,Nike,4,69.92,15.0,2.31,240.04,Card,Processing,3.0,Yes
4244565,895460,2023-06-12,Grocery,Nestle,2,875.29,20.0,17.58,1418.04,Google Pay,Returned,2.0,Yes
8176757,654061,2024-09-10,Electronics,Apple,3,280.08,15.0,18.15,732.35,Card,Cancelled,1.0,Y
3607342,439411,2022-03-03,Sports,Puma,5,930.09,20.0,23.72,3744.08,Apple Pay,Processing,,Yes
8278215,100885,2024-07-28,Clothing,Zara,5,704.33,,15.7,3537.35,PayPal,Processing,4.0,Y
9316988,229919,2022-08-17,Toys,Lego,4,868.73,0.0,2.25,3477.17,Card,Returned,,Y
3949374,563800,2021-06-12,Home,IKEA,3,298.31,,20.4,915.33,Card,Processing,5.0,
3228306,852843,2026-05-20,Office,HP,1,67.75,5.0,20.54,84.9,Google Pay,Shipped,2.0,Y
8871257,571389,2025-02-25,Electronics,Samsung,4,598.96,,7.82,2403.66,Card,Processing,4.0,N
1655711,467224,2022-08-10,Toys,Lego,1,596.42,15.0,3.75,510.71,Card,Processing,4.0,
7225386,419605,2022-12-22,Grocery,Nestle,5,653.24,0.0,21.78,3287.98,Bank Transfer,Delivered,5.0,Yes
5955932,665492,2026-06-15,Electronics,Apple,2,549.52,20.0,23.4,902.63,Apple Pay,Processing,,Yes
8757363,518804,2021-09-15,Beauty,L'Oreal,3,619.39,15.0,16.6,1596.04,Bank Transfer,Cancelled,5.0,N
7710593,455850,2022-05-28,Sports,Puma,4,821.14,,20.84,3305.4,Card,Returned,4.0,No
4492359,921126,2021-07-20,Electronics,Sony,4,990.7,0.0,22.12,3984.92,PayPal,Processing,1.0,
8690749,866649,2021-02-22,Home,Philips,5,323.04,20.0,15.25,1307.41,Card,Delivered,2.0,Yes
4506811,816610,2025-09-30,Electronics,Sony,5,521.44,10.0,23.79,2370.27,Bank Transfer,Returned,2.0,Y
1557424,699172,2025-12-27,Electronics,Samsung,1,641.27,0.0,8.01,649.28,Apple Pay,Cancelled,2.0,N
8412161,616213,2021-07-07,Books,Penguin,4,643.7,20.0,10.65,2070.49,Apple Pay,Processing,3.0,N
5749566,218589,2025-09-06,Sports,Wilson,3,526.71,0.0,14.36,1594.49,Card,Processing,2.0,
1945007,779129,2024-11-11,Office,HP,1,128.16,20.0,19.54,122.07,Bank Transfer,Shipped,4.0,N
3111204,495898,2022-01-15,Clothing,Nike,1,371.88,15.0,1.26,317.36,Google Pay,Returned,4.0,
6822134,500960,2025-01-03,Pet,Purina,5,232.48,20.0,10.1,940.02,Card,Delivered,3.0,Yes
4225241,313819,2023-12-22,Pet,Purina,5,364.38,0.0,6.13,1828.03,Card,Delivered,2.0,
3773546,683939,2022-07-14,Electronics,Apple,1,867.98,10.0,2.31,783.49,PayPal,Shipped,4.0,N
3661987,104063,2023-04-13,Beauty,L'Oreal,3,732.01,20.0,24.32,1781.14,Google Pay,Delivered,,Yes
3740637,391106,2026-01-07,Electronics,Samsung,3,764.9,15.0,15.0,1965.49,Apple Pay,Processing,5.0,Yes
4292468,766404,2023-09-15,Beauty,Nivea,5,654.47,15.0,6.02,2787.52,Apple Pay,Delivered,5.0,Y
9249993,727220,2022-04-04,Electronics,Sony,3,712.16,0.0,12.31,2148.79,PayPal,Processing,4.0,Y
9265083,857373,2022-03-31,Books,Penguin,3,456.61,15.0,22.84,1187.2,Card,Returned,2.0,Y
9133974,874441,2023-09-20,Electronics,Apple,4,671.24,15.0,24.96,2307.18,Google Pay,Cancelled,3.0,Y
9807835,969711,2024-11-28,Electronics,Sony,5,786.64,15.0,1.94,3345.16,Bank Transfer,Shipped,,Y
8333204,863762,2022-11-01,Clothing,Nike,1,111.57,,22.45,134.02,Card,Shipped,3.0,
6151916,635780,2021-02-09,Books,Penguin,3,613.13,0.0,9.5,1848.89,Card,Shipped,5.0,Y
2547060,308540,2026-03-13,Grocery,Nestle,4,77.84,15.0,7.98,272.64,Bank Transfer,Shipped,1.0,
6827538,584002,2022-09-17,Home,IKEA,4,821.28,20.0,1.61,2629.71,Card,Cancelled,,Yes
9161360,730018,2025-03-06,Beauty,L'Oreal,2,224.83,10.0,9.52,414.21,PayPal,Shipped,3.0,No
3540657,975134,2025-03-19,Books,Penguin,2,576.47,10.0,12.61,1050.26,PayPal,Shipped,5.0,No
5533748,642022,2024-02-10,Home,Philips,4,947.59,0.0,23.89,3814.25,Bank Transfer,Returned,5.0,No
7420545,528831,2026-04-27,Clothing,Nike,1,802.45,,3.3,805.75,Card,Cancelled,,No
9815009,880801,2021-08-25,Electronics,Apple,5,642.41,,23.34,3235.39,Card,Shipped,2.0,Yes
4375959,846721,2025-03-22,Clothing,Adidas,5,541.18,,15.25,2721.15,Apple Pay,Cancelled,4.0,
9035641,420168,2021-04-30,Home,Philips,1,258.1,5.0,5.78,250.98,Bank Transfer,Processing,1.0,No
4016553,837035,2025-04-11,Electronics,Apple,4,146.4,0.0,9.2,594.8,PayPal,Delivered,5.0,Yes
2132588,278585,2023-08-10,Clothing,Adidas,4,202.14,5.0,20.98,789.11,Card,Delivered,3.0,Y
8420602,571217,2023-04-04,Books,Penguin,5,463.95,5.0,2.85,2206.61,Card,Cancelled,2.0,No
3993120,750152,2022-03-07,Grocery,Nestle,4,569.84,15.0,11.53,1948.99,Google Pay,Processing,4.0,N
6422635,801330,2023-04-20,Electronics,Samsung,4,933.6,15.0,18.31,3192.55,Card,Processing,,Yes
1181855,656747,2024-02-04,Electronics,Apple,3,485.89,0.0,11.12,1468.79,Card,Processing,2.0,Y
5065312,306948,2024-11-20,Electronics,Apple,1,411.33,5.0,16.6,407.36,PayPal,Processing,1.0,No
5308885,476881,2022-03-04,Grocery,Nestle,3,940.51,0.0,12.65,2834.18,Bank Transfer,Returned,,N
1229874,651750,2023-02-28,Electronics,Sony,3,499.36,0.0,0.37,1498.45,Apple Pay,Delivered,2.0,Yes
2795978,103690,2023-05-31,Office,HP,2,396.41,15.0,17.02,690.92,Google Pay,Processing,4.0,Yes
5279441,811509,2022-03-17,Sports,Puma,4,107.19,15.0,0.39,364.84,PayPal,Delivered,4.0,Yes
5321884,508066,2024-11-23,Pet,Purina,2,961.59,,16.43,1939.61,Google Pay,Shipped,5.0,Yes
6995199,707488,2023-08-14,Clothing,Zara,1,201.15,10.0,11.23,192.26,Card,Shipped,4.0,No
1608326,546556,2023-02-18,Beauty,L'Oreal,5,740.33,20.0,4.77,2966.09,Bank Transfer,Delivered,,No
6413119,524937,2022-05-15,Clothing,Adidas,2,956.21,20.0,12.95,1542.89,Card,Shipped,4.0,N
7241153,452332,2023-01-06,Beauty,Nivea,3,714.92,5.0,8.87,2046.39,PayPal,Cancelled,,Y
8223149,751820,2023-07-04,Electronics,Samsung,5,887.44,20.0,13.2,3562.96,Card,Cancelled,5.0,Y
7903439,712817,2021-11-24,Electronics,Samsung,4,826.49,,23.49,3329.45,Card,Returned,4.0,No
3760865,869477,2026-01-06,Beauty,Nivea,1,367.77,5.0,21.96,371.34,Google Pay,Shipped,3.0,N
7879992,833482,2021-03-12,Clothing,Nike,3,208.36,5.0,20.82,614.65,PayPal,Returned,1.0,N
3741619,885145,2026-03-04,Office,HP,5,722.38,0.0,11.76,3623.66,Apple Pay,Delivered,2.0,Yes
7778228,171036,2026-02-22,Clothing,Nike,1,853.05,15.0,7.65,732.74,Bank Transfer,Delivered,5.0,Y
4254954,616635,2023-06-09,Home,IKEA,1,7.87,15.0,3.2,9.89,Card,Cancelled,,Yes
8126401,881994,2022-02-13,Books,Penguin,3,627.42,,16.98,1899.24,PayPal,Cancelled,2.0,N
7370965,359660,2023-08-20,Clothing,Nike,5,394.9,,9.24,1983.74,Card,Processing,4.0,No
3920852,771461,2021-11-19,Grocery,Nestle,2,80.74,15.0,3.62,140.88,Bank Transfer,Cancelled,2.0,Yes
9771626,780258,2024-09-09,Electronics,Sony,3,904.1,20.0,15.78,2185.62,Bank Transfer,Processing,2.0,Y
5381160,405016,2025-07-11,Electronics,Sony,2,596.93,10.0,22.94,1097.41,Card,Shipped,,
3977763,760262,2025-11-28,Electronics,Sony,4,605.41,20.0,23.2,1960.51,Apple Pay,Cancelled,3.0,No
7286028,121785,2026-02-18,Electronics,Sony,4,649.57,0.0,15.91,2614.19,Bank Transfer,Cancelled,1.0,
6484675,526769,2024-06-29,Clothing,Nike,5,309.56,15.0,11.77,1327.4,Card,Delivered,,N
8208272,856321,2021-07-16,Office,HP,4,300.11,,15.31,1215.75,Card,Delivered,4.0,
5959571,759829,2025-05-10,Electronics,Samsung,3,848.12,,24.98,2569.34,Card,Shipped,3.0,Yes
9988491,263666,2022-07-01,Home,Philips,2,429.82,0.0,19.22,878.86,Apple Pay,Returned,1.0,N
7672282,764516,2021-12-12,Home,IKEA,4,665.49,5.0,5.11,2533.97,Card,Cancelled,2.0,No
6482402,916691,2021-01-12,Grocery,Nestle,1,766.85,5.0,16.71,745.22,PayPal,Shipped,2.0,Y
5153944,516617,2026-04-04,Home,Philips,1,100.53,,18.82,119.35,Bank Transfer,Delivered,2.0,Y
5635199,920483,2021-01-23,Grocery,Nestle,1,520.12,10.0,9.49,477.6,PayPal,Processing,,
8793476,383386,2023-08-11,Home,IKEA,2,585.32,10.0,5.97,1059.55,Bank Transfer,Cancelled,2.0,Yes
2353392,987376,2022-12-01,Sports,Puma,2,264.82,20.0,23.23,446.94,PayPal,Returned,2.0,No
9388506,286804,2024-08-01,Sports,Wilson,5,321.68,15.0,20.41,1387.55,Apple Pay,Cancelled,,Y
1403072,904781,2023-12-29,Beauty,Nivea,2,192.11,0.0,1.52,385.74,Bank Transfer,Delivered,3.0,
5080844,176978,2022-08-09,Clothing,Zara,3,981.79,5.0,18.1,2816.2,Card,Processing,5.0,
3714182,954931,2021-06-05,Grocery,Nestle,1,660.66,10.0,16.18,610.77,PayPal,Delivered,,
1798980,913776,2025-01-21,Clothing,Zara,2,723.31,5.0,10.99,1385.28,Google Pay,Cancelled,1.0,
5433071,734873,2022-11-13,Clothing,Zara,1,374.43,10.0,12.72,349.71,PayPal,Shipped,,No
7556522,110620,2025-10-01,Sports,Wilson,2,176.02,5.0,17.85,352.29,Card,Cancelled,5.0,No
7300717,466424,2024-06-27,Toys,Lego,4,283.0,10.0,8.04,1026.84,Card,Shipped,,
3120925,377435,2024-11-24,Sports,Puma,1,930.63,15.0,18.74,809.78,Card,Cancelled,3.0,No
2819915,937075,2022-10-09,Electronics,Apple,5,711.59,10.0,10.55,3212.71,Card,Processing,1.0,Yes
2929294,842412,2025-09-22,Home,IKEA,4,192.85,15.0,24.52,680.21,Card,Processing,2.0,
4259878,531111,2025-08-14,Electronics,Apple,1,944.32,15.0,6.65,809.32,Bank Transfer,Shipped,2.0,No
5340717,818308,2021-05-11,Sports,Wilson,2,684.01,5.0,3.82,1303.44,Card,Delivered,,N
2787713,670684,2022-06-21,Pet,Purina,4,951.28,10.0,16.0,,Google Pay,Processing,,No
7552387,418419,2024-10-07,Clothing,Nike,4,885.75,15.0,12.19,3023.74,Bank Transfer,Returned,4.0,Y
1830710,259456,2024-03-10,Electronics,Samsung,4,469.61,5.0,7.85,1792.37,Card,Delivered,2.0,
8872093,584516,2024-06-20,Electronics,Apple,1,35.86,,4.93,40.79,Google Pay,Cancelled,1.0,N
5500552,973437,2024-12-03,Electronics,Sony,1,503.67,0.0,1.7,505.37,Bank Transfer,Cancelled,4.0,
8671369,371949,2025-05-02,Clothing,Nike,2,26.32,20.0,13.45,55.56,Bank Transfer,Returned,2.0,N
3946912,608080,2024-06-28,Sports,Wilson,2,966.39,,22.44,1955.22,PayPal,Delivered,3.0,Y
2629446,277861,2021-07-07,Sports,Wilson,3,693.31,15.0,15.14,1783.08,Google Pay,Delivered,2.0,Yes
5454530,589792,2021-02-20,Beauty,L'Oreal,2,549.7,15.0,0.8,935.29,PayPal,Cancelled,2.0,Y
7384761,635116,2022-07-04,Beauty,L'Oreal,5,853.0,10.0,19.16,3857.66,Card,Processing,4.0,
9228089,147592,2021-07-13,Home,IKEA,5,573.98,,18.19,2888.09,Bank Transfer,Shipped,2.0,
4146335,383975,2021-01-07,Home,IKEA,1,976.43,5.0,24.26,951.87,PayPal,Processing,4.0,No
5703343,635068,2022-01-10,Home,Philips,1,51.74,15.0,3.4,47.38,Card,Processing,3.0,Yes
1218079,203421,2023-11-11,Electronics,Samsung,2,458.46,0.0,6.45,923.37,Card,Processing,3.0,Yes
7142750,880924,2024-07-10,Home,IKEA,1,65.37,0.0,18.2,83.57,Card,Returned,4.0,Y
5371241,719326,2024-07-05,Electronics,Samsung,3,976.88,0.0,13.56,2944.2,PayPal,Shipped,1.0,Y
7561270,543125,2022-05-21,Sports,Wilson,5,28.07,,17.95,158.3,PayPal,Processing,4.0,
6804437,173142,2021-08-04,Home,Philips,5,881.3,0.0,13.95,4420.45,Bank Transfer,Delivered,2.0,N
8958402,472430,2022-01-24,Home,IKEA,5,443.58,0.0,1.87,2219.77,PayPal,Processing,3.0,Y
1142578,170253,2021-07-23,Home,IKEA,3,278.82,5.0,20.13,814.77,Card,Shipped,5.0,Y
6854348,788750,2023-07-27,Beauty,L'Oreal,3,197.02,,9.9,600.96,Bank Transfer,Cancelled,,Y
2812234,563977,2022-07-11,Sports,Puma,4,574.96,10.0,22.47,2092.33,Apple Pay,Returned,2.0,
4134308,120700,2022-03-31,Clothing,Nike,4,509.41,10.0,23.84,1857.72,Card,Shipped,,No
6306668,272111,2022-05-02,Beauty,L'Oreal,1,794.23,20.0,10.91,646.29,Apple Pay,Cancelled,4.0,Y
2833371,631799,2025-07-21,Electronics,Sony,2,728.95,20.0,10.7,1177.02,PayPal,Returned,1.0,Yes
6258301,844744,2024-04-11,Clothing,Nike,5,71.78,10.0,18.16,341.17,Google Pay,Processing,5.0,N
2408184,269478,2023-10-04,Office,HP,4,329.7,0.0,11.74,1330.54,Card,Cancelled,3.0,N
7320357,823986,2021-10-21,Home,Philips,5,229.88,15.0,19.6,996.59,Card,Cancelled,3.0,N
3113558,197573,2025-10-07,Home,IKEA,4,267.19,5.0,0.8,1016.12,Apple Pay,Delivered,3.0,
7758357,521447,2025-02-28,Home,Philips,1,180.46,10.0,22.07,184.48,PayPal,Shipped,2.0,Yes
7023580,766865,2025-07-04,Electronics,Apple,2,429.83,5.0,18.89,835.57,Card,Shipped,2.0,Y
2310387,822372,2022-04-03,Clothing,Nike,4,806.68,15.0,21.76,2764.47,Google Pay,Processing,,
3790296,389192,2022-10-08,Electronics,Samsung,1,519.8,20.0,11.24,427.08,Google Pay,Cancelled,2.0,Yes
3463981,734382,2026-01-16,Electronics,Sony,4,438.81,5.0,23.96,1691.44,Card,Shipped,,N
2096160,419189,2024-02-24,Electronics,Apple,1,717.11,15.0,12.26,621.8,Card,Cancelled,,
3665581,319036,2024-01-27,Toys,Lego,2,418.99,0.0,24.24,862.22,Card,Delivered,5.0,Y
6400889,653745,2022-04-22,Clothing,Adidas,1,271.95,0.0,15.24,287.19,Bank Transfer,Shipped,5.0,
8857261,317797,2021-02-04,Sports,Puma,3,506.48,5.0,22.39,1465.86,Card,Shipped,1.0,N
9270064,348757,2025-08-09,Beauty,Nivea,4,710.36,10.0,22.68,2579.98,Card,Processing,2.0,
9672228,450167,2024-10-01,Electronics,Samsung,3,381.64,10.0,5.98,1036.41,Card,Cancelled,1.0,N
2611421,382139,2023-05-10,Electronics,Sony,1,43.3,0.0,9.43,52.73,Bank Transfer,Delivered,2.0,Y
2564875,171884,2025-03-13,Sports,Wilson,5,702.08,5.0,1.37,3336.25,Card,Shipped,,No
8794214,178522,2021-02-25,Home,Philips,1,649.65,,0.57,650.22,Card,Cancelled,3.0,No
9084221,833159,2022-01-15,Home,IKEA,5,759.91,0.0,21.01,3820.56,Card,Processing,,Y
8123030,971028,2024-01-01,Electronics,Sony,5,71.03,0.0,14.67,369.82,Bank Transfer,Cancelled,1.0,No
9163531,648612,2023-04-17,Pet,Purina,1,207.86,0.0,10.52,218.38,Bank Transfer,Delivered,3.0,N
6274025,790786,2023-02-10,Clothing,Zara,1,314.55,15.0,11.22,278.59,PayPal,Processing,,No
7893684,486094,2024-11-07,Books,Penguin,2,311.7,0.0,18.52,641.92,PayPal,Returned,1.0,N
7839919,590667,2022-02-19,Clothing,Zara,1,480.27,15.0,12.07,420.3,Bank Transfer,Returned,4.0,N
4330414,636366,2021-01-15,Clothing,Zara,2,551.48,15.0,3.51,941.03,Bank Transfer,Delivered,,No
5483039,684739,2023-10-16,Clothing,Adidas,1,103.14,10.0,22.79,115.62,PayPal,Delivered,5.0,Y
3121539,872512,2023-02-05,Beauty,Nivea,5,108.33,5.0,3.05,517.62,Apple Pay,Delivered,2.0,No
7986024,152158,2022-02-23,Electronics,Apple,4,719.06,,5.63,2881.87,PayPal,Processing,1.0,No
8288814,276741,2022-01-16,Electronics,Apple,1,547.29,20.0,12.83,450.66,PayPal,Shipped,1.0,Y
1500695,411297,2021-01-01,Books,Penguin,1,362.0,0.0,24.83,386.83,Google Pay,Delivered,1.0,Y
1793786,784790,2021-08-19,Electronics,Apple,1,755.99,10.0,10.44,690.83,Card,Processing,4.0,Y
4067344,870793,2023-09-24,Home,IKEA,1,131.62,,0.14,131.76,Card,Processing,3.0,No
3992397,848092,2021-07-08,Beauty,L'Oreal,2,949.26,15.0,5.89,1619.63,PayPal,Processing,5.0,Yes
9574749,954593,2022-11-24,Pet,Purina,2,130.86,0.0,7.88,269.6,Bank Transfer,Delivered,3.0,N
7792162,683262,2022-11-25,Sports,Wilson,5,801.41,15.0,3.43,3409.42,Card,Cancelled,4.0,
4952769,382864,2025-05-02,Electronics,Samsung,4,31.03,5.0,19.7,137.61,Google Pay,Cancelled,3.0,Yes
1019489,473137,2021-11-14,Home,Philips,4,770.88,5.0,23.94,2953.28,Card,Delivered,5.0,Yes
9538854,739281,2023-12-28,Beauty,L'Oreal,5,266.98,0.0,13.15,1348.05,Card,Delivered,4.0,Yes
2465469,875783,2024-12-02,Electronics,Samsung,3,714.32,5.0,9.34,2045.15,Card,Returned,3.0,No
9565456,343389,2022-12-04,Electronics,Samsung,4,15.43,10.0,13.64,69.19,Apple Pay,Returned,4.0,Yes
2823204,511628,2022-04-19,Clothing,Zara,5,765.43,15.0,22.17,3275.25,PayPal,Returned,4.0,No
3460761,688297,2021-04-04,Books,Penguin,2,141.14,10.0,8.97,263.02,Google Pay,Shipped,1.0,
2810442,519132,2023-02-07,Electronics,Samsung,1,591.02,,7.68,598.7,Card,Processing,3.0,N
8174208,280735,2026-02-19,Electronics,Sony,4,809.01,5.0,2.27,3076.51,Bank Transfer,Processing,3.0,
5290120,607116,2023-07-01,Electronics,Apple,3,130.56,,24.88,416.56,Apple Pay,Returned,3.0,
4361407,928131,2021-11-30,Sports,Wilson,1,612.26,0.0,17.56,629.82,Apple Pay,Returned,2.0,N
7844198,372128,2024-11-02,Electronics,Samsung,5,835.0,0.0,11.21,4186.21,Bank Transfer,Shipped,5.0,
3737523,740052,2021-02-04,Books,Penguin,2,784.27,0.0,19.54,1588.08,Google Pay,Returned,2.0,N
8533073,445656,2023-11-01,Home,Philips,3,443.62,10.0,17.0,1214.77,Bank Transfer,Cancelled,2.0,
3277838,850835,2024-04-02,Sports,Wilson,5,86.16,15.0,17.47,383.65,Bank Transfer,Delivered,4.0,Y
3163785,333117,2021-06-28,Clothing,Zara,2,757.8,5.0,17.56,1457.38,Bank Transfer,Cancelled,5.0,No
7941381,371337,2026-04-10,Sports,Puma,1,842.41,15.0,24.29,740.34,PayPal,Cancelled,2.0,No
2873452,739579,2025-02-08,Home,IKEA,5,443.14,10.0,16.39,2010.52,Bank Transfer,Shipped,4.0,Y
5761148,841018,2025-12-30,Electronics,Apple,2,314.29,5.0,13.42,610.57,Card,Cancelled,,Y
6413542,356091,2025-03-23,Books,Penguin,1,183.21,10.0,0.34,165.23,Bank Transfer,Cancelled,5.0,
6770598,984780,2022-08-07,Books,Penguin,2,913.75,,15.23,1842.73,Card,Shipped,4.0,No
5419354,792941,2025-05-06,Clothing,Adidas,5,463.55,10.0,18.71,2104.68,Card,Processing,2.0,Y
1585847,132017,2026-01-10,Home,Philips,2,441.13,5.0,12.06,850.21,Card,Shipped,,N
2631266,993147,2023-11-30,Electronics,Samsung,4,137.57,5.0,22.42,545.19,Bank Transfer,Processing,3.0,Yes
9101959,752688,2026-04-27,Home,Philips,2,42.12,5.0,22.07,102.1,Card,Delivered,,No
7643648,522155,2024-05-31,Electronics,Samsung,1,497.02,10.0,7.06,454.38,Google Pay,Processing,1.0,No
5794784,431904,2026-03-09,Electronics,Apple,2,571.4,0.0,16.5,1159.3,Apple Pay,Processing,2.0,Y
1376914,552739,2024-12-23,Electronics,Samsung,5,973.3,20.0,18.3,3911.5,Card,Processing,1.0,Y
3486369,898588,2023-07-15,Electronics,Apple,2,946.15,10.0,18.24,1721.31,Apple Pay,Delivered,4.0,N
9787168,360494,2021-10-17,Sports,Wilson,3,41.0,0.0,12.94,135.94,Bank Transfer,Returned,,N
3634512,923564,2022-02-16,Toys,Lego,5,659.27,15.0,10.58,2812.48,Bank Transfer,Processing,5.0,No
4420187,382162,2024-11-29,Clothing,Zara,5,918.7,0.0,3.92,4597.42,Card,Cancelled,5.0,N
2248236,299125,2025-04-03,Clothing,Adidas,2,399.46,0.0,23.96,822.88,Apple Pay,Returned,5.0,No
8356946,176063,2022-08-12,Sports,Wilson,4,840.5,15.0,12.15,2869.85,Apple Pay,Cancelled,4.0,No
4231399,756289,2022-05-06,Beauty,L'Oreal,4,573.71,20.0,19.89,1855.76,Card,Processing,,Yes
2124363,867896,2021-06-23,Clothing,Adidas,2,87.36,5.0,24.73,190.71,PayPal,Returned,,Yes
7133505,273675,2022-05-25,Electronics,Samsung,2,81.37,0.0,14.2,176.94,Google Pay,Returned,4.0,No
8217155,707279,2025-01-25,Electronics,Apple,4,679.06,5.0,14.0,2594.43,Google Pay,Cancelled,1.0,Yes
5813096,565123,2022-06-10,Electronics,Sony,3,153.68,10.0,6.68,421.62,Card,Cancelled,3.0,No
6504410,709676,2025-10-10,Electronics,Samsung,3,779.74,0.0,22.5,2361.72,Apple Pay,Cancelled,3.0,No
3378217,863623,2025-01-31,Electronics,Apple,4,301.85,,10.43,1217.83,Card,Returned,,No
7111107,255378,2025-03-22,Toys,Lego,3,251.99,0.0,1.21,757.18,Card,Delivered,2.0,Yes
1270279,735709,2024-05-20,Beauty,Nivea,2,566.34,15.0,10.71,973.49,PayPal,Processing,1.0,Yes
3152346,374710,2025-04-13,Clothing,Zara,2,380.81,10.0,0.97,686.43,Apple Pay,Cancelled,5.0,No
3232818,581706,2025-06-15,Clothing,Adidas,3,319.4,20.0,4.92,771.48,Card,Processing,,Yes
9263059,652172,2021-08-26,Electronics,Samsung,4,698.16,10.0,16.6,2529.98,Card,Delivered,4.0,
3346418,270431,2022-10-08,Sports,Wilson,5,226.02,,5.06,,Card,Delivered,5.0,Y
9742394,245353,2022-02-13,Home,IKEA,2,421.2,10.0,12.08,770.24,PayPal,Delivered,4.0,No
8757860,916277,2025-02-06,Sports,Wilson,3,277.81,0.0,4.66,838.09,Apple Pay,Shipped,4.0,N
9890890,244806,2023-01-14,Home,IKEA,5,620.43,5.0,17.45,2964.49,PayPal,Cancelled,3.0,N
5786038,850518,2024-06-30,Office,HP,4,572.36,5.0,16.12,2191.09,PayPal,Delivered,2.0,N
8708967,562087,2023-08-25,Sports,Puma,5,821.72,5.0,11.34,3914.51,Card,Shipped,4.0,Y
5142996,478630,2022-11-10,Clothing,Zara,2,140.78,,10.45,292.01,Google Pay,Delivered,4.0,N
7590323,424808,2023-07-19,Electronics,Sony,3,481.41,,2.21,1446.44,Apple Pay,Returned,4.0,N
6347469,887875,2024-10-31,Toys,Lego,4,475.56,0.0,19.75,1921.99,PayPal,Delivered,4.0,N
9597109,520223,2023-04-17,Home,Philips,1,322.89,10.0,2.29,292.89,Card,Cancelled,2.0,Yes
6299833,352175,2025-08-01,Home,IKEA,1,673.72,20.0,20.11,559.09,Google Pay,Delivered,,No
1782146,221463,2023-12-24,Electronics,Samsung,2,139.55,15.0,12.6,249.84,PayPal,Cancelled,5.0,Yes
2104080,853043,2026-06-07,Electronics,Apple,1,972.91,0.0,18.06,990.97,Google Pay,Processing,4.0,Yes
3291007,316205,2023-08-29,Clothing,Adidas,3,730.84,0.0,3.61,2196.13,PayPal,Delivered,3.0,No
5427233,853377,2024-05-31,Electronics,Sony,2,782.96,20.0,18.02,1270.76,Card,Shipped,4.0,Y
3826216,814498,2021-05-18,Electronics,Apple,3,268.62,0.0,24.38,830.24,Google Pay,Processing,1.0,Y
3701806,420335,2024-09-06,Beauty,L'Oreal,1,789.86,5.0,4.18,754.55,Card,Returned,2.0,Yes
6313825,171540,2025-10-18,Toys,Lego,2,970.1,0.0,19.61,1959.81,Bank Transfer,Returned,3.0,Y
5705900,211553,2022-07-23,Pet,Purina,2,540.87,15.0,9.7,929.18,Card,Delivered,3.0,Y
2784520,338676,2026-02-04,Home,Philips,1,382.3,20.0,24.81,330.65,Card,Shipped,4.0,Yes
3288227,516292,2022-02-18,Beauty,L'Oreal,2,345.89,5.0,6.85,664.04,Card,Returned,2.0,Y
3758614,436981,2025-04-22,Sports,Wilson,1,146.15,10.0,3.6,135.13,Bank Transfer,Processing,5.0,No
6749801,616278,2022-09-24,Clothing,Zara,5,870.37,20.0,18.48,3499.96,Card,Returned,3.0,
7781548,204830,2022-12-09,Home,IKEA,2,287.31,15.0,11.07,499.5,Apple Pay,Delivered,4.0,Yes
2460225,295833,2024-03-27,Beauty,Nivea,5,775.54,,22.37,3900.07,PayPal,Processing,5.0,No
6959019,147165,2022-09-28,Toys,Lego,5,963.32,20.0,12.08,3865.36,Card,Returned,2.0,
7380539,158031,2021-04-27,Clothing,Nike,5,230.15,,17.23,1167.98,PayPal,Processing,,Yes
5339071,948798,2022-09-01,Beauty,L'Oreal,4,290.15,0.0,2.28,1162.88,Bank Transfer,Cancelled,1.0,No
